Id,Comment,Label
4389,"Sao nhanh vậy mn, bố chồng đoán như thần",0
4391,Bố ck đó qua nghe live đi rước bố á,0
4393,"Bóng lưng đã đẻ 3 lứa,ổn định ở mức 53kg nhờ ăn uống điều độ",0
4395,Mày muốn quậy không? Mi Thy,0
4397,"T giàu t del bgjo khoe của rầm rồ tnay
khoe là mất",0
4399,Thiệt hử :))),0
4401,"Chiến thần đọc lệnh , ngự tiền thị vệ tiền chảm hậu tấu . 80A nỗi khiếp sợ của chúng sinh trong thiên hạ",0
4403,Ngân collagen gặp đại hạn đại hung kì này Phong thuỷ cỡ nào cũng không hoá giải được. Mới năm đầu mà Sao Thái Bạch – một trong các hung tinh mạnh nhất chiếu rồi,0
4405,Hôm qua nghe chồng nó nói : Mai Bố vào coi tình hình thế nào ( hỏng lẻ bBố nó đây sau .. ) giàu mà gốc bự chà bá luôn.. nể thiệt,0
4407,Là sau ta,0
4409,Tư duy lên chứ thời này mà ngu dốt là chúng nó lừa cho rước bệnh vào người,0
4411,Thanh tra biệt phủ hả b tốt rồi,0
4413,Đúng là người giàu họ sẽ sống kín tiếng hoặc kiểu old money style đại loại v . Còn mấy ng mà kiểu con mẹ này là khoe để đánh bóng tên tuổi với thương hiệu để làm đa cấp cho có uy tín.,0
4415,Nga Thanh Lê Thanhtùng thần khẩu hại xác phàm gầu,0
4417,Nghiệp của c cô la ghen này trổ hơi sớm,0
4419,Bọn lừa đảo quảng cáo PR láo bắt hết đi,0
4421,Ê ..ê ..ê nha,0
4423,Update tình hình đi ạ,0
4425,"Cuối cùng thì quân triều đình cũng tới,và người gì của nữ chính kia là ai? Bà ta có vai trò gì đằng sau vụ bê bối này? Mời các bạn đón đọc và xem diễn biến trên báo an ninh thủ đô,báo an ninh thế giới mới ra ngày hôm nay",0
4427,"Công an đã vào cuộc điều tra,quậy nữa đi",0
4429,"Đang thong thả kg mún, giờ vội vã !",0
4431,Nêu danh tính cho bớt hóng hớt,0
4433,"Tư vấn miễn phí, hỗ trợ lắp đặt cho nhà thuê/trọ đóng từng tháng",0
4435,Zừa lòng kao lắm đi mà :))))) k biết buôn bán rửa ráy gì mà lắm tiền quá zậyyyyy,0
4437,Khi đồng tiền nó vật lại thì đố có thoát. Bộ phim Song ngân đại chiến cho mùa hè này bắt đầu.,0
4439,"80A - 04054 chiến thần đọc lệnh bộ công an...dừng xe nhà nào,hoang mang nhà đó",0
4441,Chắc trùng hợp thôi,0
4443,Ăn ở k kiếm chuyện ngta nè giơ công an kiếm mình,0
4445,Vụ này ntn nhỉ,0
4447,CT gạo trắng nước trong . Có cô la gen có bà dì Hương .,0
4449,Vui nhở! Khóc đi em khóc nữa đi em,0
4451,Nổi cho dễ vớt,0
4453,"Yên ả giàu không thích, cứ thích phải khoe ra. Rồi đi tò cả lũ",0
4455,"Hoàng Hường chưa lên sóng nhỉ? Sau vụ này, hi vọng 80A ghé thăm chị Hường",0
4457,"Kiểm tra luôn c ngân 98 cái mk k phe ai nha , mua thuốc của ả uống sợ vcđ sức khoẻ yếu luôn :)))",0
4459,Kính thưa hội đồng xét xử,0
4461,Nổi bh dễ vợt lắm,0
4463,"Han Doj Den Toj
năn cô le gen nè",0
4465,"Mà làm như trời khiến hay sao á, mấy cái đứa làm ăn bất chính là nó hay lên mạng khoe khoang cho bị tóm lắm :))",0
4467,Xe đọc lệnh tới r,0
4469,Tự nhiên được ăn L. Ngờ u Ngu.,0
4471,Hahah chị quả báo cung giau ma tham đen á,0
4473,Hết hàng rồi mấy anh đến lấy Sĩ đâu ra nữa !,0
4475,Bùi Thị Yến Nhi lòi l triến xĩ,0
4477,bởi ta nói.. đâu có ai khiến đâu.. tự nhiên lấy mảnh sành đâm dô đis mần chi,0
4479,Nhà ai v mn,0
4481,1 pha tự hủy của cả 2 Ngân,0
4483,"Ăn cho đã cái miệng xong đi uống thuốc giảm cân .., uống riết ung thư chết hết mà tốn tiền",0
4485,Chiến thần đọc lệnh,0
4487,"""Ngân k biết chỉ làm gì mà chỉ giàu khủng khiếp""",0
4489,biêu hiện của việc.Cơm k ăn lại muốn ăn c** đây mà.Giàu quá nên nhiều khi kiếm việc làm cho đơ buồn,0
4491,"Hải My nảy lo kể chiện mình, chưa kịp kể chiện thiên hạ :))",0
4493,Thiệt k dị b,0
4495,Lật mặt 8 : Ai Là Nạn Nhân,0
4497,Gom hết ngon luôn,0
4499,Này thù buêtj phủ nè,0
4501,Thy Thy nè c,0
4503,Xe cẩm y vệ đi thì chỉ có trọng án,0
4505,Việt Chinh cái mồm cái mồm :)),0
4507,Vụ gi vậy mn.,0
4509,Nó có sự chuẩn có bị trước từ mấy hôm nay rồi. Làm j còn cái j,0
4513,Tính ra Nclg thích xanh lá nhỉ. Xanh lá là xa lánh. Bởi bả khinh người thấy ớn luôn,0
4515,Trần Tố Quyên đi kiếm bà dì,0
4517,Bán đồ kém chất lượng còn la làng thứ ngu ngục,0
4519,Hồng Nhung mới nói hồi sáng,0
4521,Mới nhắc Nguyễn Mun Phan Thao Quyen,0
4523,đã siêu giàu rồi còn đi hạ bệ người khác. giàu mà còn bẩn tính nữa,0
4525,Nghiệp quật con này gồi Jen Nguyen,0
4527,Chu Hằng c ơi hóng,0
4529,Hiền Hana “thứ gì k mua dc bằng tiền thì mua được bằng rất nhiều tiền” ￼,0
4531,"có khi nào bộ ghé ngang nhà nó , uống cfe giao lưu chơi ko nhỉ... chỗ quen biết mà",0
4533,Biệt thự 500 tỷ trăm tỷ siêu xe,0
4535,"E nào cũng lên thớt thôi, bán hàng có chất cấm là lên",0
4537,Boss đợi thanh lọc lâu quá nên boss tự thanh lọc mình trước luôn.,0
4539,Ngân 98 bán thuốc giảm cân kìa bắt luôn hộ kkkk dui,0
4541,Riêng bán mỹ phẩm nước hoa mau giàu!,0
4543,Bố vào xem tình hình thế nào,0
4545,Hứa Linh nhỏ colagen gi ne,0
4547,Trịnh Xuân Thanh háo...,0
4549,Nói rồi... KHOE ÍT THÔI,0
4551,Vụ gì á mn?,0
4553,Cơ hội mới cho anh chị em khởi nghiệp,0
4555,Dạ đã xem,0
4557,Tuan Đien vừa ý ko a,0
4559,Quá đã Ngân ơi,0
4561,Quen biết ghé nhà chơi thôi mà,0
4563,Vụ gi zậy ạ,0
4567,"Ấy còn con ngân 98 và hoàng hường, di bom, và rất nhiều ca sĩ nghệ sĩ, mấy con bán kem trộn nữa nhé các chú công an ơi",0
4569,ỦA NGÂN COLLAGEN Giàu hơn đoàn di bom hả mọi người,0
4571,Xe biển này đậu trc nhà thì xác định đi tò,0
4573,"Có tiền mà lo gì, biệt phủ xây 5-6 năm k ung dao ra xây lại còn được, so gì biển so xanh ha c",0
4575,Nó nói cả ngày nghe nhức đầu quá,0
4577,Le Lê Huỳnh Anh Thy,0
4579,Ai dú bự thì tao theo,0
4581,Nể bà N98 thiệc chứ,0
4583,"E tin vào mấy anh công an, làm quyết liệt, làm tới bến, ko có vùng cấm đi mấy a",0
4585,Nguyễn Thị Cẩm Tiên chọn phe đi,0
4587,Thảo Quyên tới rồi nè,0
4589,Pháp Hữu Nguyễn này thì ngân co la gen,0
4591,Này thì khoe này,0
4593,Lòi lone luôn,0
4595,Lê Hồng Nên mới nói hồi sáng nè m6 hihi,0
4597,Huỳnh Mi ủa má mới nói,0
4599,Tiễu Hoàn Hoàn mới nói qua,0
4601,Dien Huynh vụ j dạ,0
4603,Ae đưa thêm tin đi,0
4605,Chiến thần đọc lệnh,0
4607,Tự tay bóp dá i,1
4609,Quân chiều đình năm nay chạy KPI hay sao á,0
4611,80A thì còn thường thôi,0
4613,Huệ Như n chuyển đồ đi mấy nay r còn đâu,0
4615,"Phương Thịnh
bữa pà Mi mới nhắc luôn",0
4617,Quân triều đình đi kiếm bà dì ở bên mỹ mới về...,0
4619,Huỳnh Trần Xuân Phương tàn canh,0
4621,Bắt con nghiệt súc sớm sớm dùm,2
4623,Linh Huynh nói mà,0
4625,Aley Nhu tới rồi,0
4627,"Coi chừng chị ngân 95 này qen tới bộ
Trân Trân",0
4629,Đặng Thị Thuý Ngân cập nhật tin tức nhen,0
4631,muốn quậy hong,0
4633,Cẩm Tiên triều đình chạy Pajero kìa chị Bo,0
4635,Cíu ngăn cô la gen Nha Nha Ngọc Trâm Lê,0
4637,Lucia Phương dzooo,0
4639,Vừa bụng tao,0
4641,Phùng Bảo Châu Bội Sang Duyên Lý quân triều đình ghé thăm,0
4643,Thiên Thư e bán khum,0
4645,Thật k cả nha,0
4647,"Mấy đứa về lo giảm cân đi, đừng hóng nữa",0
4649,Ngọc Tuyết vừa nói hôm trc nè,0
4651,Kêm HươngThái Anh cuối cùng bà gì là chị Phiến đúng k,0
4653,Ngô Chí Thanh em nhắc anh,0
4655,Huỳnhh Mii tới công chiện r,0
4657,Nà ní...,0
4659,Bảo Thi Yến Diệu Trinh Trinh vô hóng mai kể nghe nho,0
4661,Trọng Nhân troi oi cú chị,0
4663,Bik ngay,0
4665,Đến lúc mặc đồ kẻ sọc thì tự trách lại khóc vì ngoo,0
4667,Nhi Nhi đã he đã he,0
4669,Nguyen Dang Thu Uyen goy xong,0
4671,Giang Trịnh phải nhỏ e nói ko ?,0
4673,Kim Mỹ ròi lun,0
4675,Huỳnh Phương phe ai?,0
4677,80A là song rồi khỏi phải bàn thêm gì hết....,0
4679,Lynh Huỳnh hóng tiếp,0
4681,Zừa lòn tao ghê,0
4683,T khoái Nguyên Nguyên,0
4685,Chắc ông to người quen của vc nhà này tới khè thiên hạ chứ k có j đâu. Gốc nhà này bự lắm kkk,0
4687,tự dưng triều đình có thêm KPI,0
4689,Ngọc Hoài Phó Du Thuỷ Tiên Kim Thoa Nguyễn Thu Đỗ Trang Tuyết Nguyễn quân triều đình ghé thăm,0
4693,Bắt hàng dả phải nhanh lẹ,0
4695,Ếch chết tại miệng,0
4697,Suri Vo lên bia,0
4699,Ngu =))),1
4701,Phạm Nguyễn Huỳnh Như collagen gig này :))),0
4705,Hoàng Võ idol mẹ nè kkk,0
4707,"nhà mới kiểu này là động thổ sai ngày rồi, chưa gì thấy bất ổn",0
4709,Nhung Huynh đi thăm bà dì k,0
4711,“Sao mà giàu dã man zậy chời. Phải nói là giàu nhứt thế giới luôn á” :)))),0
4713,Kim Ngọc Tao cườiii ải chỉaaa,0
4715,"Chúc mừng nhà nước có thêm ngân sách để xây dựng cầu đường trường học và bệnh viện, cảm ơn Bác Tô cùng cơ quan chức năng làm việc rất hiệu quả",0
4717,Cái t soi đc là ngón tay út i sì bây ơi bây,0
4721,Vụ gì đây,0
4723,"Chu Hằng c ơi công an đến chơi
...x:x...",0
4725,cái giá của sự ngu dốt và ngạo mạn!!!,0
4727,"Anh ck thích sưu tầm các loại đá, đặc biệt là đá…",0
4957,Năm thanh lọc đúng nghĩa :))) sạch sẽ luôn,0
4959,"Lưỡi trắng,mảng bám bẩn để lâu ngày dày cộm lưỡi hôi hám khó chịu ảnh hưởng đến giao tiếp , bứt rứt trong người vì khi nào cũng hôi tanh, nổi hạt ăn uống k ngon miệng.....",0
4961,Quân triều đình năm nay vượt ngưỡng kpi,0
4965,Đang sẵn rất nhiều các chính sách ưu đãi lớn,0
4967,Tình hình là con Ngan Clg cùng ngan98 cùng lấy sp giảm cân 1 chỗ bán. Rồi con ngan clg đi kiểm định ra chất cấm. Ngan clg ngưng nhập hàng ngừng bán nhưng quay ra bóc phốt ngan98. Mà thực ra 2 đứa chung 1 ổ. Giờ toang chắc toang cả đôi,0
4969,Pajero sport chiến thần đọc lệnh,0
4991,Nhạt nhẽo từ thực lực. Mà sao mọi ng nói ổng là tài phiệt gì mà. Sao ổng rảnh nhận job dữ zị,0
4993,lần trc vụ bắt bé xuất hiện nhiều bé khóc cũng chỉ trích dữ lắm rồi đâu cũng vào đấy thôi :))),0
4995,2 vc nhà này nhận k chừa job gì luôn á :)).,0
4997,Suốt ngày mua bài thiếu gia này nọ mà t chưa thấy thiếu gia tập đoàn nào đi làm mấy cái trò mèo này,0
4999,"Một người có giọng nói tốt chưa chắc đã là một diễn viên lồng tiếng giỏi. Mỗi lời thoại, mỗi hơi thở, mỗi âm cuối vang lên đều là kết quả của hàng giờ tập luyện, trải nghiệm và trau chuốt.",0
5001,sự nổi tiếng của nhỏ Pam là những gì mà sa liêm khao khát :))),0
5003,"Tôi thấy ngay từ đầu rồi, đứa trẻ nào cũng nét đáng yêu khác nhau, bố mẹ các em ko up lên mạng thì ko viral thôi. Nhưng nhà này kiểu đúng cho ngta thấy lôi con ra kiếm tiền luôn, nó rõ mồn một luôn ngta nói cho lại bảo toxic
Đâu nhất thiết phải show hết ra đâu trời",0
5005,"Phim cho trẻ em, trẻ em xem thấy ok mà, mấy trẻ nhà mình xem thích và k có vấn đề gì. Mn đang mang lỗ tai của một người lớn ra để phân tích phim dành cho trẻ con hay sao ý. Mình thấy ổn, lũ trẻ nhà mình cũng happy",0
5007,mà không biết con bé có đi học không mà ta thấy job nào cũng có mặt hết đến nổi bố mẹ còn cho biết trường học của pam là thấy bố mẹ xem con bé như cái túi tiền:)),0
5009,Giàu bằng thực lực nè,0
5011,Vote xem phim Rất nhớ rất nhớ anh để hiểu về nghề lồng tiếng hơn chút. Ngoài yêu cầu không nói ngọng ra còn cần nhiều kĩ năng quan trọng khác,0
5013,"Thật sự
làm ơn đừng mời vì fame hãy mời vì người đó phù hợp",0
5017,Doraemon nhiều khán giả nhí chưa đọc được phụ đề nên phải xem lồng tiếng. Chứ người lớn thì cứ vietsub mà xem,0
5019,"tiệm tui có cột tóc, kẹp tóc xinh cho bé nhé các bác ơi",0
5021,U trời,0
5023,"Ck tổng tài, đại thiếu gia ngành may mặc, con cái vẫn nai lưng ra kiếm tiền :)))",0
5025,Òm nma thực tế thì phần 2 người này lồng tiếng cũng không nhiều. Có mấy câu thôi. Nghe hơi tụt mood chứ không ảnh hưởng tới mạch phim. Nói phá hỏng cả cái movie thì lố quá :)))),0
5027,"M ko biết nhà này nổi tiếng vì gì. Còn bé Pam nói thật rất bình thường so với hàng nghìn em bé ngoài kia. T thấy trẻ em bé nào cũng đều đáng yêu cả, ko có gì để ca ngợi quá mức như thế. Đem con ra kiếm tiền từ bé tí",1
5029,Chứ sao nữa,0
5031,"1 lần tui có nói vs bạn tui là diễn viên chính thống phải cạnh tranh vai diễn vs tóp tóp cơ chưa đủ hay sao mà giờ tới cả ngành lồng tiếng cũng phải tranh vậy
bạn tui chỉ cười khì cho qua vì nghĩ chắc cũng ko đến nỗi đâu, cơ mà sau vụ này thì tui … See more",0
5033,Để mà xem video mấy bé đáng yêu trên tiktok thì mình thấy con của bé Khánh Huyền đáng yêu vãi :))) khs bé pam này lại hot thế :))),0
5035,Rời xa vòng tay Pam là bão tố,0
5037,chứ gì nữa,0
5039,U là trời. Thôi thì xem vietsub,0
5041,"Thiếu gia tập đoàn gì mà kém sang, suốt ngày lên mạng đem con ra làm khùm làm đin",0
5043,Khỏi coi luôn,0
5045,Ko có pé P chắc đéo ai thèm care vợ chồng nhà này quá,0
5047,"Ké fame mèo ú nhưng thất bại, hổng hiểu sao giọng hai vợ chồng này lên phim được luôn á, ở nhà đưa con đi đóng quảng cáo cũng tiền ê hề rồi. Sợ khán giả không nhớ mình nên phải làm đủ job sao",0
5049,nói cái gd ngta bảo ganh tị,0
5051,Htrc lên án thì nhiều fan bênh lắm =))),0
5053,Vẫn éo biết 2 đưa này nổi vì cái gì :))),0
5055,Gia Minh xem lồng tiếng chán lắm. Xem phụ đề ấy.,0
5057,Lợi dụng con quá. Yêu em bé Pam ko thix ba mẹ.,0
5059,"Klq chứ MVNBLSN chia screen time cho nhà này nhiều phát sợ, trong khi nhà Ba Duy với Khắc Việt cũng hay mà ko thấy mấy, qua coi Bố ơi là thấy chiếu đều các nhà liền",0
5061,Cần phải biết phân biệt giữa lồng tiếng và đọc truyện,0
5063,"Nghe cmt của mn mà tui thấy đúng luôn á, như lúc trước tui xem 1 video của chị nào bên nước ngoài kiểu nhà giàu, nhận job về thời trang (k nhớ có chính xác không), có con gái xinh lắm, dth mà dó là lần 2 hay 3 bé xuất hiện trước truyền thông với mẹ thô… See more",0
5065,Trần Minh Thuý ê lồng tiếng Doraemon này,0
5067,Trời oi uiiiiiiiii,0
5069,Chắc t tai trâu nên nghe tiếng vừa hay vừa sang,0
5071,Ủa phim gì v,0
5077,2025 thật là 1 năm thanh lọc,0
5079,Trào lưu lồng tiếng phim nc ngoài từ đâu mà ra vậy ?? Nếu không thể mang 1 bộ phim hay đến với khán giả thì cũng xin đừng mời những ng tay ngang không được đào tạo qua trường lớp dv lồng tiếng để phá nát cả 1 tác phẩm của tác giả như vậy. Nó rất là kin… See more,0
5081,"K những phá hỏng bộ phim mà còn làm phá hư công sức của dàn diễn viên lồng tiếng chuyên nghiệp khác trong ekip lồng tiếng của phim này nữa. Cặp này đáng bị ""chẩy tay"" và bị chởi. Nếu không có đứa con gái ngoan xinh yêu thì cặp này flop sâu dưới đáy biể… See more",0
5083,Từ hùi có P thì trang cá nhân chỉ toàn quảng cáo thui,0
5085,Bác lên bài ko sợ fan gdinh vào táp à,0
5087,"Cứ bảo: “thiếu gì tiền”. Xin lỗi, bạn L này đâu phải dạng thiếu gia tài phiệt nứt đố đổ vách đâu mà bảo câu “ko thiếu tiền”. Kiểu 2 vc khá giả, đủ ăn đủ tiêu. Mà nếu đại thiếu gia thật họ cũng chả rảnh mà lên mạng suốt như thế, người giàu họ bận vl và sống kín lắm.",0
5089,Thôi đừng ráng chạy bài đáng thương nữa :)) ko ai bênh đâu,0
5091,Kh có bé P a/c như hạt cát trên sa mạc thui ak,0
5093,Đứa bé còn dễ thương chứ nhà này đúng xàm luôn ;)),0
5095,Dở thì t nói dở chứ sao. Nó tệ quá trơid luôn r còn gì,0
5097,Bé Pam đáng yêu nhưng từ ngày nhà này nhận job qc vô tội vạ là mình cũng ko xem nhiều như trc nữa,0
5099,Giọng ck thì nghe lồng ổn mà,0
5101,Công nhận dở thật,0
5103,"Phim đang hay mà tới vua và hoàng hậu là choáng, dở k từ nào diễn tả nổi. Điểm trừ duy nhất của phim",0
5105,bthg mà ủng hộ cả gia đình vẫn thấy ô long hài ý,0
5107,"Ủaaaa, giọng bthgg mà mấy thímmm, ổn mà lần đầu mà. Có gì mà phá hỏng đâu. Làm qá",0
5109,T bỏ thuyết minh mua vé vietsub vì sợ nghe giọng 2 mẻ này quá. Bội thực nhà này thấy là lướt vội :))),2
5111,Thật sự nó k đến mức tệ nhưng giọng lồng tiếng đó nó k phù hợp với vibe của phim Doraemon,0
5113,Éo hiểu nghĩ gì mời 2 đứa ko ai biết lồng tiếng phim :)),0
5115,"mình cho mấy đứa cháu mình đi xem,xem xong bọn trẻ con khen hay và bản thân mình thấy bình thường mà nhỉ. Hay tại dễ tính quá hahah",0
5117,"Quan trọng gì, có tiền có fame là được. Vài ngày lại thôi ngay, sống cho bản thân chứ sống bằng lời người khác làm đếch gì",0
5119,Hạt nhài= hài nhạt rồi,0
5121,"Đm, ngày xưa lúc còn chiếu sáng CN trên VTV1 hàng tuần tao xem còn hay hơn nghe mấy bọn KOL bây h lồng tiếng. Mà hồi đó thuyết minh cả 1 tập phim có đúng 1 người đọc thoại.",1
5125,"Trc lâu r có đọc dk cái cmt nói là 2vc bạn này flop bằng thực lực vì lúc nào cũng chỉ là bé Pam ra cứu cánh bố mẹ, đến lần này thì đúng là mình cũng cảm thấy như vậy.",0
5127,"ủa, có phải ông bà lồng tiếng Đức vua và hoàng hậu trong phim Doremon đang chiếu rạp k? má ôi, bảo sao, bộ phim đang hay nghe đến đoạn vua và hoàng hậu nói mà nhạt thấy mẹ",1
5129,hạt nhài là hài nhạt á hả? mà 2 đứa này là ai v trời,0
5131,T chỉ xem bản Vietsub chứ k nghe nổi lồng tiếng,0
5133,T chê có câu mà sang tóp tóp n tớp t quá trời tớp :))),0
5135,lồng tiếng thua mấy người lồng tiếng trên web lậu nữa,0
5137,"Nghe mn chê lồng tiếng Đoremon dở , hoá ra lại là vậy",0
5139,Con gái mất tích 4 năm trở về cũng không có cảm xúc luôn cứ tè tè tè,0
5141,Phải công nhận là quả thuyết minh vua và hh nó vô duyên kinh khủng,0
5143,"Iu Pam đó,mà lợi dụng danh tiếng con để làm những việc chưa vừa sức,k đủ năng lực vẫn nhận, dần dần sẽ bị quay lưng, chưa bh có chút thiện cảm vs ô Long đó",0
5145,Chứ g nua :))))),0
5147,"Nói thiệt họ muốn lồng tiếng fim j t ko quan tâm, riêg cái fim này thì t bức xúc. Ts lại mời diễn viên lồng tiếng tay ngag thậm chí là ko có kinh nghiệm j để lồng tiếng trời, còn các bạn học hành đàng hoàng có kinh nghiệm sao ko mời",0
5149,Rõ ràng,0
5151,Ê nhưng mà phim gì v để tui né,0
5153,Võ Nam hồi sáng vừa nói chiều có bài lên haha,0
5155,"Ý là phim oke k mn ơi, đang tính cho con đi xem mà thấy mn phản ánh dữ dội quá",0
5157,Mốt trên thờ rét là viết 1 câu phải chèn ít nhất 1 từ tiếng Anh à,0
5161,Có ai bao vé mình đi xem lồng tiếng đi để mình trải nghiệm thử =)),0
5163,"Thật sự doreamon phim ngắn trên tv hay điện ảnh thì lồng tiếng cực hay và hợp luôn á, mấy bộ chiếu rạp là mình chọn bản lồng tiếng ko hề đắn đo luôn, mặc dù mình thích xem phim phụ đề nhưng cứ doreamon và conan là ko cần lăn tăn lo lồng tiếng giảm cảm … See more",0
5165,Cỏ May Xem bản lồng tiếng khum C,0
5167,"Thì có thấy có tài năng gì đâu
Ha Giang Nguyen",0
5169,Lần đầu tiên thấy cha mẹ xa vòng tay của con là bão tố,0
5171,"Ông Long là Thiếu gia, tức con trai của ông chủ Cty đó thôi. Cty còn … See more",0
5173,"Vắt con mình như vắt chanh, tài thật",1
5175,Kinh tế chính của gia đình đâu.,0
5177,Làm KOL ko nhận qc kiếm tiền thì ngồi ko chết đói à,0
5179,"Bào thôi chứ biết sao giờ :)) Nhân lúc con bé còn nhỏ còn đáng yêu còn fan còn nổi tiếng, bố mẹ nhận được job nào thì ăn tiền job đó, mai mốt nó lớn, không quay video nhiều được nữa, tiền đâu mà bào nữa",0
5181,T đã bảo t ghét ai không bao h sai :))))),0
5183,Thật t người Bắc mà nghe đến đoạn hai đứa này lồng tiếng t muốn xỉu ngang!,0
5185,Xa vòng tay con là bão tố,0
5187,"Chứ có tài cán gì đâu, toàn kéo fame nhờ đứa con",0
5189,Nhưng mà công nhận nhìn 2 ngừ nhạt thiệt đó,0
5191,Hahah vk ck dự vao dua con kim tien chu dơ etk ajaa dở thì chê,0
5193,"Thứ quan tâm là ảnh video bé Pam thôi, chứ anh chị có quảng cáo gì ngoài ngoài không có bé Pam cũng k xem",0
5195,Ly Ly Nguyễn khổ thân chưa,0
5197,Ai chỉ t cách xem bản lồng tiếng chuyên nghiệp với. T muốn dẫn cháu t đi xem trải nghiệm vì nó thik Doraemon a,0
5199,Mời mọi người thưởng thức,0
5201,"K hiểu sao bên lồng tiếng cũng duyệt được, 2 má dám nhận booking thì má chịu trách nhiệm sx cũng dám duyệt phim.
t thấy phim giờ toàn đưa cho titot cơ rồi mấy ng hot hot lồng tiếng, còn những bạn dv lồng tiếng, học hỏi đào tạo bài bản thì khó đc tiế… See more",0
5203,"“Quan tâm gì phim hỏng hay không hỏng, miễn sao tôi được là chính mình”",0
5205,Xa rời Pam là bão tố :)))))) tự kiếm tiền nuôi con chứ đừng đem con ra kiếm tiền nữa,0
5207,Fan bảo : xưa chỉ cũng là hotgirl v,0
5209,Mình ko anti ai. Nhưng mà thấy chuyện gì cũng có 2 mặt. Việc gì tới nó sẽ tới,0
5211,Nguyễn Kiều Tiên ô nô,0
5213,Từ lúc xem mẹ vắng nhà ba là siêu nhân đc mấy tập đã thấy ngán lắm r,0
5215,"Trước đợt bị chửi có ng cmt "" hào quang của bé Pam là những gì Salim mơ ước "", trc kia cổ nhạt nhoà có bật lên được đâu, mọi job k có thêm Pam vào thì toàn flop ko",0
5217,Nguyên tắc đi xem phim là trừ khi các bạn vào rạp với nhu cầu mò mẫm riêng tư.,0
5219,Mong chờ gì những phi… See more,0
5221,Bộ con chồn xanh của t thiếu fame hay sao mà phải mời mấy khách mời ất ơ này vào phá vậy. Phim đang hay luôn á,1
5223,Ủa v là chỉ bame của bé này thôi hả? T tưởng người nổi tiếng nào được mời chứ,0
5225,"Doraemon là phải lồng giọng Miền Nam,giọng Bắc thì kiểu gì cũng thấy sai sai",0
5227,"Bên phát hành họ tính toán hết cả rồi. Riêng lượng fans của gia đình này ủng hộ thì doanh thu của bộ phim cũng đủ lớn, chưa kể những người đưa con đi xem cho vui…",0
5229,Gọi là bóc lột lao động trẻ em ko nhỉ,0
5231,Ê nhà này chạy buff qc con cái hay sao t lướt fc tt cứ block hoài kg hết. Đúng là dùng con làm mồi câu tiền. Thêm đám fan khùng điên táp như chó dại vậy.,0
5233,mấy má giỏi quá thì vào lồng tiếng đi bỏ có vài chục k mà tưởng làm cha mẹ người ta ý kiến ý cò có job thì người ta nhận thôi,0
5235,"Lần đầu tiên thấy trường hợp cả bố lẫn mẹ phải ăn bám, dựa hơi theo đứa con còn chưa tới tuổi đi học. Ko có nhỏ con ko làm ăn đc cái quần què gì ra hồn hết",1
5259,Rời xa vòng tay con là bão tố của bố mẹ,0
5267,"Công nhận tay nghề TQ chất lượng ghê . Pé Hằng bé bỏng ngày nào đem qua đó ""gia công"" 1 thời gian trở thành bà trùm hàng giả luôn :)))) Du mục vào tận trong tòo luôn. QLinh vào quay vlog cuộc sống trong tòo, giờ thêm Tiên vô giật giải hoa hậu nhà ngục … See more",0
5269,Hồi trước fan ước gì QL và TT về chung 1 nhà. Đúng là cầu được ước thấy,0
5271,Công ty của chụy mà định phủi tay à,0
5273,Lúc nào cũng là Hằng Tiên Linh,0
5275,anh nam ơi cứu bé,0
5277,"Đúng là chuyện đời ko ai biết được chữ ""Ngờ""",0
5279,Năm xưa xé giấy thoát đc thì bây giờ chuyện ko đáng lại bị bế thì nhân quả tới sớm rồi.,0
5281,Thế là QL và TT đã được đẩy thuyền về chung một nhà -> Nhà Giam,0
5283,"Trước t cũng yêu quý bênh vực ghê lắm, sau thấy chơi với thằng ấm dâu cái t thấy con mẻ vì tiền tài mà bất chấp nên tự nhiên ghé.t ngang. Cũng tiếc cho bạn nhưng cũng rất xứng đáng vì dám lợi dụng lòng tin của người hâm mộ để trục lợi",1
5285,Dành cho ae nào chưa xem thời sự,0
5287,Để coi kỳ này D… See more,0
5289,"Thề từ nay đ bao g idol ai nữa. Idol ai cũng từ đỉnh cao rồi ng thì phong sát, ng thì tù tội, ng thì scandal :))) t sợ bản thân t quá mà",0
5291,Đang xem,0
5293,Thời sự vừa mới nghe chị ăn hẳn 7 tỏi sản phẩm bán ra,0
5295,À hú à hú...đã quá tổ quốc ơi,0
5297,Dữ dội thiệt chứ! Bởi vậy ta nói luật pháp nghiêm minh. Thẳng tay với bất cứ ai gian dối.,0
5299,Tiên này cũng gây án ak,0
5301,Anti sen vàng điểm danh,0
5303,Một nhà hiền triết từng nói: Không có bông tuyết nào trong sạch :)))),0
5305,"e xin gửi thêm chị Đòn di boom nữa nha , đừng quên vũ khí hạng nặng ạ",0
5307,MẸ BÉ BẮP VÀ PHẠM THOẠI 16 TỶ ĐÂU RỒI HẢ ANH EM CĐM ƠI,0
5309,Má chị bú 30% lợi nhuận :)))) chuyến này đi lâu à,0
5311,Lợi nhuận 18 tỷ mà mình chị 7 tỷ thì chị nghĩ chị thoát được sao :)))),0
5313,"Ai đang bị bện,h viê,m mũii , viê m xoan,g ủ mủ chảy dịch có mùi hôi thì liênhệ anh Trần Văn Xuânn để điều trị dứt điểm bện,h nhé,,.",0
