,"Vá vỏ dạo, cứu hộ lưu động, rửa xe,… làm ơn để các HKD or dn nhỏ/ siêu nhỏ thực hiện."
,Xe cỏ mà kêu sang t thua
,Phân lô là thượng sách em ơi
,Đẹp mà . gớm ngày xưa đi xích lô chẳng thấy chê
,Ko có cớt gì là ko đớp :)))
,Làm thêm cái dịch vụ tang ma xe rồng trọn gói đi em
,ai dám mướn điềm xui cho ngày vui
,Cái cũng làm ! Nhưng chả làm đc cái gì ngoài phân lô bán nền !
,Mở lò thiêu luôn
,"Đang đi nó dở chứng lỗi hdh đứng đờ cái chết dở
thôi e chọn xe xăng"
,Ví dụ mà xe đang đi nó đứng hình dỗi ko chạy nữa. Xong đến trễ giờ đón dâu thì như nào nhể :))
,Thêm cả mục xe tang nữa là trọn combo...
,"Điểm cốt lõi là xe điện sẽ hỏng pin nếu cứ bán ế tồn kho 1-2 năm, nên giờ gì cũng làm, được đồng nào gỡ đồng đó"
,Bán ế giờ đem cho thuê chỉ có ở Việt Nam.sản hãng xuất xe chạy taxi với dịch vụ cho thuê xe
,Gà kè
,Doanh nhân đi lên từ tiền bố bán giấy lộn cho xã hội
,"Sa Xuân Thành thưa ngài, người anh em song sinh, ngài nghĩ sao về vấn đề này?? Có gì ngài inbox thẳng cho phóng viên nhé"
,Xe điện....chỉ nét đẹp bên ngoài....không thể hiện được sức mạnh so với một xe hơi nhiên liệu...tiếng bô rất quan trọng...hầm hố...đã tai
,E có ý kiến. Mở dịch vụ đón Baby three còn đc
,Khiếp thật. Đọc cmt toàn công nhân chê giám đốc ngoo
,"Doanh nghiệp j đây , tranh cướp tất cả các nghành nghề từ cao đến mạt hạng ,ko tạo công ăn việc làm và tạo phúc lợi xã hội mà toàn đi trấn cướp bết bát lắm rồi, nghề chính cạp cướp đất có bảo kê cho đúng nghề"
,Sắp tới có khi làm cả mảng xe tang
,ko phai ban da co roi ban nhe
,"Nhà trai mà đi rước mình bằng xe VF, mình huỷ hôn ngay và liền!"
,Lại quảng cáo xe tai nạn suốt
,của nhà ông hết rồi
,"Đừng gọi doanh nhân, hãy gọi là cậu ấm"
,Tin nhãm đó m.n ơi..bọn này giờ nhiều trò bêu rếu người ta lắm
,"Thay vì phán xét người giỏi thì học hỏi đi mấy thằng ngu , suốt ngày kêu than"
,Chơi bời gì nữa.
,Thêm xe rồng nữa là bao trọn gói r
,Các cháu kinh doanh các dịch vụ như thế là quá đủ rồi đấy
,Lên bài cái lòi ra 1 đám bọn tự nhục. Haha
,Ế có bán đc đâu. Quay đủ trò
,"rách thật , cái gì cũng đớp"
,Dm toàn tranh miếng ăn của dân
,"Kkk, kiểu này anh em cho thuê xe khóc thét"
,Sao không mở quỹ cho anh em trader có khi lãi nhiều hơn
,Thuê dàn xe taxi đi đón dâu hả
,cố lên cố lên sắp tới rồi
,Nói chung là ngày cưới đi vf thì ko an toàn cho lắm hihi
,Mai mốt lấn sân qua xe diện bán hàng ăn
,Cái thứ gì cũng nhảy vào kiếm vài đồng.
,Vô dụng thì sớm muộn cũng đóng cửa thôi
,"Riết rùi dòng họ nhà nó xâm chiếm hết tất cả các phân khúc dù chỉ là nhỏ nhất, cạnh tranh với chính người dân nhỏ lẻ."
,Đủ thứ trò
,Thích quá hoan hô
,"Sau xe thuê, sẽ đến dịch vụ cô dâu thuê. Sản phẩm Vindau"
,Doanh nhân gì mà đi dành miếng ăn của mấy cò con.
,Giờ bác vượng lên tầm cao mới thao túng luôn chính sách nhà nước để có lợi cho tập đoàn rồi
,Rồi ngành nghề nào cũng bị thâu tóm
,Bán k ai mua giờ tệ đến nổi cho thuê xe rước dâu
,Giẫy chết rồi
,Sắp tới thằng bố phân lô bán nền luôn mảng bds Vĩnh hằng ở nhug khu view núi nữa vì đồng bằng ven biển hết mẹ đất đến nới rồi. Thằng con 1 thằng kiêm mảng xe vin dragon để tạo đầu ra cho xe tải. Còn 1 thằng xây luôn cái nhà mấy cái nhà hỏa táng nữa tạo… See more
,"Cái dịch vụ cho thuê xe này cảm thấy sẽ làm ăn không được, gọi là cho có thôi"
,Công nhận về khoản mõm trên mạng VN mìn nhata thế giới cmnl. Cl gì cũng kêu to dc
,Tao thì tao dell bao h ngồi trừ đi taxi
,"Làm hết vậy em , cho anh em khác kiếm ăn với"
,Giờ có cái gì mà xài đc xe điện là ảnh dô liền :
,nên tham gia vào mảng cứu hộ xe oto sẽ có việc nhiều làm không xuể
,"Con chủ tịch làm kd nhỏ lẻ quá! Dịch vụ này ko xứng tầm với họ PHẠM đâu! Cỡ chú phải mở cty taxi nghìn chiếc, lên sàn giao dịch chứng khoán mới hợp!"
,"Dân VN tự nhục nhiều nhỉ, buồn"
,Anh em dịch vụ xe hoa đám cươi buồn
,Giau nhưng van Lam đủ thứ để kiem tien canh tranh voi người dân
,Đón dâu họ thuê mec chứ hoặc xe hàn xe nhật chứ ai thuê xe nhật vượng
,Sắp tới là dịch vụ xe tang sẽ bị
,Thằng đồng nát
,Anh lớn mà Anh giành ăn vs Con nít
,Khéo một ngày nào đó nó còn mở thêm dịch vụ hoả táng chọn gói nữa là đủ bộ luôn
,Doanh nhân gì mà tranh hết miếng ăn của từ ông xe ôm đến ông taxi
,sau này luật ra muốn cho thuê xe tự lái doanh nghiệp phải có trên 10 chiếc nữa thì ngon
,Xe đám ma nữa
,Trời....!
,
,Mở ra có phải vay nữa không?
,Phạm Trung Trực sắp cưới chưa?
,Đợt này mà ko đc trợ vốn khéo toạch
,"Vay tiền tỉ đô không lãi suất, chỉ để mở dịch vụ cho thuê xe cưới thôi à , sao ko mở thêm dịch vụ bắc rạp , rỡ rạp , làm cỗ cưới , trang điểm cô dâu , chụp ảnh cưới luôn cho đủ bộ . Tất cả chỉ là kiếm việc mở thêm công ty lấy cái cớ để xin tiền tiếp mà thôi ."
,Nó sáng lập 1 thời gian sẽ bán
,"Nay mai gì tới xe Tang rồi dịch vụ mai táng, phân lô bán Cốt nữa nè. Vin giờ bê bát lắm rồi."
,Có dịch vụ mai táng nữa là trùm
,Ngày cưới mà dám giao tánh mạng cho xe điện thì t cũng nể
,Thật luôn? Nghĩ lớn thế
,Trả điện thoại cho mẹ đi cháu
,Ế nên lm đủ trò! Chốt lại đúng là Vin phét!
,Giờ ko làm mấy thứ này thì xe điện vứt đi đâu cho hết
,Chaebol VN phấn đấu cạnh tranh ở mọi lĩnh vực kk.. Ngán thiệt chứ
,Lĩnh vực gì không quan trọng miễn là có dòng tiền! Doanh nghiệp không có dòng tiền thì khác gì cơ thể người bị tắc mạch máu
,"Nhà sẵn xe, nên cho thuê thêm dịch vụ xe đưa tang."
,Doanh nhân lớn cạnh tranh khốc liệt
,Thôi đám cưới thuê vios cho rẻ :))
,Thaco mà trúng thầu đường sắt bắc nam thì đống xe anh vượn chuyển qua làm xe rồng luôn
,Gia đình nó bán xe điện
,Mà có ai đi xe điện kg
,Tranh hết của AE dịch vụ rồi
,Mới ra dòng xe tải có khi mở thêm dịch vụ xe rồng nữa là đúng bài
,Ế quá cho thuê làm dịch vụ
,Giờ tới lụm bạc cắt rồi :)))
,"Người giàu thì ko rước dâu bằng xe này, mà người thuê xe này chắc chắn ko vào vin pearl làm tiệc
🙂‍↔️
🙂‍↔️"
,"Vin cũng áp lực, đẩy mĩ thì toang rồi, mà xe thì vẫn phải sản xuất ra, nên tìm cách đẩy mọi ngách, em phục nhất là mở ra cty taxi, đẩy được bao nhiêu xe."
,"Giàu có làm cái j ghê gớm đi, mấy đoạn nhỏ nhỏ này cho ng giàu ít họ làm."
,"Tốt ! Cứ tạo ra nhiều dịch vụ hay, giá rẻ công ăn việc làm cho ae là ủng hộ"
,À thì ra bao nhiêu năm đi du học chỉ có thể sao chép lại những dịch vụ củ rít này
,Taxi hoàn lương.
,Đám cưới mà gặp tai nạn giao thông thì thôi rồi
,Tương thế nào mở ra kinh doanh dịch vụ cho thuê xe là quá bình thường máy ông ty phú ak bay giờ họ toàn thuế xe Maybach làm xe đám cưới thoi
,"Đón dâu người ta thuê merc với audi chứ thuê đéo gì cái xe điện nhìn phèn ỉa, bảo xe điện của mấy hãng trung quốc nó còn có mấy mẫu thiết kế sang chảnh, xe của bố vin chỉ hợp chạy dịch vụ thôi"
,Lấn sân tranh việc với dân chi dị chèn
,"Mai mốt làm thêm dịch vụ cho thuê xe chở vật liệu xây dựng,thêm san lấp mặt bằng nữa hen…."
,Cứ kiếm ra tiền là làm
,Sắp tới ra thêm dv dọn cỏ ẩn cho chị em phụ nữ nữa
,"Nên làm luôn dịch vụ tang lễ trọn gói đi, phát lắm."
,Xe này xấu
,Chó thuê
,Dm thị phần của dân đen cũng ko tha. Mang tiếng ăn học đàng hoàng con tỷ phú
,"đã thuê xe thì ngta thuê xe đẹp, ai thuê xe vin fast phèn làm gì"
,Làm cái xe ra mà chỉ nhắm vào chạy taxi thì cũng khó. Chẳng lẽ nhà nào cũng mua về chạy taxi.
,Gói này hoành tráng trên app SM cũng ok á
,Làm thêm đội xe cẩu cứu hộ là đúng bài luôn
,Đủ trò.
,Nữa nó qua đến hút hầm cầu luôn giờ
,"VF bên Mỹ sao rồi ta, lâu chưa thấy bài để sục"
,Chắc cho vợ đẹp làm GĐ
,Có cái Đường Sắt cao tốc rồi thiếu gì tiền mà phải xoắn
,Mang tiếng tập đoàn lớn mà không dám ra nước ngoài cạnh tranh
,Cứ ở trong nước tranh giành dự án với các công ty nhỏ hơn
,"Sao mà ao làng vậy, phải vươn mình chứ"
,cứ cạnh tranh nhiều phân khúc thì dân dùng thôi
,Sắp tới sẽ có Vin Dragon
,giờ các a cho thuê xe hoa toi hết nhá có .1.2tr lại cả hoa xe nữa toang luôn các thanh nhá
,Làm thêm mảng đám hiếu nữa ổn đấy
,Công tỷ của Đức Ngất
,Vũ Thùy Dung b xem xét đi mấy nữa cưới
,"Đọc cmt mà thấy buồn
họ làm ăn được tạo công ăn việc làm cho bao nhiêu người dân, miễn ko trái pháp luật là được. Chửi người ta nghiệp càng thêm nghiệp"
,sắp tới làm công viên vĩnh hẵng nữa đủ bộ
,Mấy thèn đang làm xe cưới nó lại gào mồm vì chặn đường ko cho nó chặt khách nữa
,Toàn bộ nhân viên trong tập đoàn thằng nào cưới là phải thuê
,Đúng dai vừa lấy vợ xong có khác. Mai đẻ đc tí con lại có cả robot thay bỉm rửa đuýt cho trẻ con nữa thì hết ý
,Còn phân khúc xe chở về nơi cuối cùng nữa (thiên đường) cho trọn gói hihi
,Với tôi nghe đến hãng xanh này là hơi ngán .
,Cả tài 2 bánh lẫn 4 bánh đều chạy ngôn lù mà hãy chỏ mỏ ra chửi người đi đúng làn đường .… See more
,Hấp hối rồi.
,"Thông cảm, hết đường binh rồi!"
,Chơi luôn.... cho thuê xe đám ma cho đủ bộ
,TẬN DỤNG MỌI HỆ SINH THÁI LUÔN Á. TỐI ƯU HÓA KINH THẬT
,"1 CTY con mới đẻ chưa Đầy Tháng mà ẵm gói thầu 67 Tỏi Mỹ Đế moá.. nó kinh vãi chưởng
."
,"sao k nghĩ ra cái việc cho nhân viên thuê xe lại mà cứ ép phải mua nhỉ, kiểu như tăng doanh số bán dc nhiều hàng ấy nhỉ. Nếu áp dụng được, sẽ giúp giảm tải chi phí cho nhân viên và tăng lợi ích cho công ty."
,Mai này nhà vượn đột nhập sang cả nhà Tang lễ nữa.thâu tóm hết BDS Việt Nam lại cả xe nữa hiểm họa thật.
,k có bố làm tỷ phú thì gương mặt này cũng đi phụ hồ thôi
,Phải gọi là bào vơ vét.
,anh có mở thêm chuỗi cửa hàng bán vàng mã thì cty a vẫn có thể IPO và lên top tỷ Phú thôi.
,Chắc cũng có dịch vụ tang chế xanh nữa á
,"Sinh ra ở VinMed, ở nhà VinHomes, đi học ở VinSchool, đi làm ở tập đoàn Vingroup, cưới có VinWed, còn thiếu phần ra đi tại VinFun thôi."
,Con phạm nhật vượng à
,Thật không thể tin được tỉ phú Việt Nam nắm tài sản quốc gia để đi cho thuê xe đám cưới
,Chăc nơ ngân hàng nhiêu qua
,Tội nghiệp
,Có cho thuê bán trà sữa cafe dạo theo tháng không anh.
,Doanh nhân này chắc sắp phá sản mới đi làm mọi dịch vụ thế này.
,đớp cả quả dịch vụ này của dân nữa cơ à
,"Thuê xe cưới đc mấy đồng mà tham gia vào, ko đủ trả lương cho đội ngũ lãnh đạo cty"
,Cho dân kiếm tí ông tướng con ơi ^^
,“Hệ sinh thái Vin” từ A đến Z
,"Dịch vụ ma chay, cưới hỏi, đồ cúng trọn gói và trọn đời
đã xuất hiện khá lâu khắp hang cùng hẻm nhỏ tại cái thành phố này rồi
cho cái gì mới mới liên quan đến công nghệ cho giới bình dân giựt mình được không?"
,Hợp li
,Sắp tới cha con nó làm cả dịch vụ xe tang lễ nữa là đủ bộ luôn !
,Ko thấy mở xe chở rác nhỉ
,"Kiểu vơ bèo vặt tép, vã rồi bất chấp, Đại gia nghì tỷ cũng phải nhặt nhạnh chứ lị"
,Bữa thấy đưa đám ma 5 chiếc xanh sm luôn mà !
,Anh em MCMA tới công chuyện
,Chịu rồi
,Thế Hùng Nguyễn thuê hẳn 1 cái vip nhất
,Chuẩn bị có hút hầm cầu bằng xe điện nhá
,Tội
,Chịu @@
,Tỉ phú bú hết của dân
,Cô dâu chú rể bắt trúng anh lx moi ra nghề dc 7 ngày thì ối giời ơi luôn
,Xe ế
,"Người giàu tìm cách kiếm tiền, người kém người giàu thì tìm cách moi móc"
,Nó đang muốn đổ rác luôn
,Vân Vân nhanh lên ba9f
,Húp sạch :)))
,Rồi đám cưới thành……..? Ma thoi
,Mở đủ thể loại để đẩy xe :))))
,Đói quá à
,Chắc lấy hết siêu xe chạy
,"Cái gì cũng làm, cũng dấn vào thì đâu có tốt. Mình là cửa trên mình phải dành miếng cơm cho kẻ dưới chứ. Khôn quá cuộc đời đâu có hạnh phúc!"
,"Tầm này phải nghĩ ra sản xuất những thứ có lợi cho xã hội, môi trường…."
,H ăn cả chén cơm của tiểu thương
,Cá lớn nuốt cá bé :))
,Sắp tới còn bán phụ tùng rã món từ xác xe nữa
,Y như bạn hàng ngoài chợ.
,Xấu trai nhưng được cái biết kinh doanh
,Trí đến đâu thì lực đến đó mà
,"Quan trọng là giá, đừng làm giá như nhà đất"
,￼ mai mốt nó buông luôn cả phế liệu
,Yêu nước vô ủng hộ nha
,Không biết ông cha ăn ở kiểu gì mà để ông con mới có tí tuổi lú cái đầu thành lập cty làm những chuyện ruồi bu được mọi người quan tâm đến thế
,Xe của hãng sản xuất taxi vinphét rước dâu mà trễ giờ vì tai nạn . Hay tự động thay bánh phụ khi đang lưu thông thì tới công chuyện luôn nha.
,Ăn cả đống đất của dân tộc Việt Nam rồi nhập linh kiện trung quốc về lắp ráp taxi vinphét để là… See more
,nó cùng đường rồi giờ cái gì có tiền mà nó trả làm lấy tiền trả nợ . chứ trông vào mấy đồng đi chạy taxi thì sao đủ. nó còn xin vay 50 tỷ đô không lãi nữa kìa. lớ ngớ vài hôm nữa có khi lại thành lập thêm công ty thông tắc bể phốt và hút hầm cầu. là sẽ… See more
,"chắc sắp có VINKARAOKE, VINTRADAVIAHE, VINANXIN"
,Ying Anh cụ đầu tư họ ngoại về luôn....
,"Cái gì cũng làm, đến lụm rác mà cũng tranh"
,"Đề nghị tẩy chay đi bà con, làm ăn chộp giật bác nháo"
,"Xin chúc mừng anh vượng nhé! Bây giờ thì dịch vụ cưới hỏi anh cũng làm hết thì dịch vụ cho thuê xe cưới hỏi của người dân chỉ có bốc cám mà ăn , xin chúc mừng vingroup"
,Xe chống chỉ định với CD-CR hay say xe . Lần nào đi VF xong mình cũng từ ng khoẻ mạnh thành ng tiền đình nằm 1 chỗ bất động nguyên ngày mới tỉnh.
,Cướp của người nghèo cho bọn nhà giàu
,Tuyệt vời !
,"Giờ đi XanhSM nhiều vouche giảm giá, xe mới, đi k có mùi xăng, k bị say xe cảm giác thích hẳn."
,Càng cạnh tranh nhau thì dân nghèo càng được lợi.
,Lê Duẩn triệu hồi Vinno 1 gói k thể thiếu ở 1 sự kiên đặc biệt chứ
,Thiếu mỗi cái hòm chạy bằng điện thì thua Gia Cát Lạng mỗi cái quạt
,Bọn này nó toàn cạnh tranh với dân thôi nhỉ. Ép từ người xe ôm trở đi rồi người bán lẻ trở lại.
,"Không biết anh có tuyển thêm Sugar Hihi,Sugar Busi ness không"
,Làm nốt xe tang đi thành cty Green Funeral chứ dell phải Future nữa
,Để dân đen kiếm tí. Dịch vụ xe cô dâu cũng làm thì đến chịu
,A Vượng ơi.Em sai r e xin lỗi a.Từ nay e k dám thế nữa
,Ngày tàn của vinno sắp đến
,Bố con nó k tha 1 cái gì luôn
,Làm mảng lãng mạn à?
,Đặng Sang vừa đẹp :))
,Bọn này nó vẫn thiếu tiền sống đến kiếp sau nữa hay sao mà mảng nào nó cũng bập..
,Ngồi xe bt còn thấy hèn ng nữa là xe cưới
,bóp cho dân lè lưỡi chỉ có thể đi làm thuê mới sống đc =)) giá rẻ nay còn rẻ hơn :))
,Mang tiếng con nhà tỷ phú méo nghĩ ra đc cái gì mới mẻ mà làm toàn làm những cái ngta đang làm. Lấy tiền để dìm chết những doanh nghiệp đang hoạt động cùng lĩnh vực.
,Cty bán xe ế quá bầy ra đủ chiêu trò
,Tư duy vốn đẻ lãi từ bố sang con.
,"Thu mua ve chai, chở xà bần, hút hầm.... cái nào liên quan đến xe làm luôn đi"
,"Nay mai nó lấn sân mảng hút hầm cầu tiêu luôn, ai dám cá không ?"
,Đúng kiểu cây nhà lá vườn luôn có gì dùng đó
,Trên đường xanh đâm chưa đủ à mà còn làm hỏng đám cưới của ngta :))
,"Vượn ăn tạp thật , đớp bằng sạch"
,Làm tất ăn cả cả có thật
,"Toàn mấy ý tưởng vớ vẩn, thừa giấy vẽ voi"
,chung quy thơm nhất vẫn là phân lô
,Toàn cạnh chanh loanh qua loanh quanh. Chẳng vươn tầm thế giới gì cả
,Phú Hải nhanh tay
,Điều đó chứng tỏ là đẻ ra thằng con bất tài.
,Doanh nhân cái dmm cứ con doanh nhân auto hoc giỏi à
,Vã tiền mặt lắm rồi . Thành lập cty con vay tiền ngân hàng mua xe cty bố . Rồi ai đam khẳng định cty con ko bao giờ phá sản
,Đi xe này có ngày màu hoa cưới thành màu hoa tang
,"sắp tới ￼ ￼mở thêm công nghiệp ko khói 18+ giống Nhật,"
,khối người ứng tuyển
,Ông Bố thì tư tưởng hoá rồng ông con tư tưởng hoá vịt
,Làm để cắm bank hay gì đây
,Cho thuê cả cô dâu chú rể nữa thì đúng vô địch
,"Chừa lối cho cá nhỏ sống ông ơi! Biển không có cá nhỏ thì cá to chết đói luôn nhé. Lời khuyên là của tôi, làm hay không là của ông nhé"
,Rước dâu di mec luxury dep hơn :)))
,Chơi dịch vụ xe đưa đón đám ma nữa thì y bài. Vãi đạn thật
,Làm luôn dịch vụ xe rồng phụng cho đủ bộ ...
,"Làm cái này thì tiền đâu có nhiều
phải taxi mới kiếm ng nhiều tiền chứ
tx đền nhiều hơn đi làm cái này chứ"
,"Ngoc Quynh sắp có Vin xe tang nữa a, Vin xe rác là đủ combo"
,Phải mở thêm dịch vụ xe tang nữa cho trọn bộ cưới tử
,"Dân kinh doanh có khác, Đủ công việc để có tiền"
,Mở ra cty để vay vốn chứ gì
,Doanh nhân dữ chưa. Đi cạnh tranh bạc lẽ vs mấy anh tài xế.
,sắp tới chắc in luôn vé số rồi cạnh tranh luôn quá
,Voãi. Dư xe quá biết làm sao cái j cũg làm thôi
,"Tập đoàn như cái quán tạp hoá vậy?
gì cũng nhảy vào cạnh tranh cắn 1 miếngvới doanh nghiệp và người dân thế."
,Tôi đã nói rồi vịn fet làm đủ mọi cách để ban xe và lừa mà khoảng vài năm nữa lại bỏ con giữa chợ cho mà xem
,Xe cưới mà đi xe điện đồ chơ
,Dù gì chả mướn thì mướn con mec chụp hình phải đẹp hơn hk
,"Loui Khan đúng, bạn chân lý lắm, bro!"
,Trần Tiến Đạt block m giờ
,Ít bữa n báo cáo thu đồng nát nữa thì thôi : t xin lại nhà m mấy chục lại
,"Nhiều thằng thất phu chưa làm gì được cho đời lại ở đây to mồm chê bai , sỉ nhục ông Vượng . :)) Đời"
,"Chiếm chọn thị trường ,còn thiếu dv hút hầm cầu với xe tang nữa"
,Anh Vượng dạo này bao hết công việc trong nước.
,Khi mà còn bộ tộc Nhóm còn tồn tại thì chúng vẫn vì lợiích nhóm dù xe điên có đầy rẫy l.ỗi thì lời phản biện của chúng ta chỉ nói nhau nghe cho vui thôi . chả đá động gì được ch.úng vì bộ tộc này rất lớn .
,Có dich vụ xe đám ma không
,làm thêm mảng thực phẩm đi.
,lạc luộc Vinfart
,bánh đa nướng vinfart… See more
,Dịch vụ tuy đôi ta không sinh cùng ngày cùng tháng cùng năm nhưng nguyện c.hết cùng trên chuyến xe hoa Vinfest vô phương điều khiển được.
,"Nhiều thằng vào Chửi VF, là nhập Tàu trong khi hơn 60% VF sx được và tạo rất nhiều công ăn việc làm cho Ng Việt. Cái tổ sư cả dòng họ chúng mày còn chưa làm được gì cho xã hội đâu còn đang mặc và cài Cúc Áo của Tàu đấy, ở đấy mà chê."
,Xe sản xuất bán k được thì tận dụng vô dịch vụ cho thuê thôi
,"Người nghèo ở VN sướng hơn ở Mỹ, sáng ăn phở, trưa uống cf, chiều đi nhậu, đêm đi Bar. Vậy mà người giàu lại tìm mọi cách để kiếm tiền, nghịch lý"
,Sắp xuống hố cả nhà..
,"Sau này sẽ có Vinstew, VinKCBT"
,"Làm thêm dịch vụ xe rồng nửa là chấm hết cái đéo ji lão cũng húp đc,"
,Tỷ phú người ta phát minh lên vũ trụ tỷ phú nhà mình ối dồi ôi thật
,Kiếm bạc lẻ kinh nhỉ
,Mốt dịch vụ xe tang lễ - Vinno
,Thế thì chứng tỏ sắp tèo rồi
,Quỷ con!
,"xe của nhà,lãi xuất vay thì rẻ hơn mặt bằng dân đi vay thì dân mua xe chạy dịch vụ bằng tiền đi vay khó mà so về giá"
,Mấy con lợn dơ dáy thật. Kinh doanh mà đòi nhường thì bố thua tụi m đấy.
,"Nợ ngập đầu, vét vài đồng lẻ"
,Nó còn trẻ. Nghĩ đc thế thôi. :))))))))))))))))))))))))))))))))))))))))).
,"Mai mốt vin mở luôn mảng bán 'Nòng se điếu..' tung hoá chất nàm nòng, bán cho người dân ăn để 'nồn se khít!'"
,"Bị điên ah?????? Sao ko làm trọn gói luôn mà lại mỗi xe, Ma chay có làm ko để biết!"
,"Ô cha làm chuyện vĩ đại, mấy ô con hết ý tưởng r hay sao á, bóng cha to quá, k bước qa nổi nên sợ"
,Khiếp mỗi năm mở vài cty..
,Nếu có dàn xe Vin màu đen đưa tang.. chắc đẹp nhỉ...
,Hay triển luôn đi nhé
,"10 chiếc 3 triệu thì tao vào việc, ko tao đi 1 chiếc Limousine 2,5tr"
,Bào kinh
,VG làm dịch vụ khép kín từ A -> Z luôn.
,"Xe ôm, xe cưới, xe tang, phân lô bán chỗ mai táng….đầy đủ dịch vụ từ lúc sinh ra đến khi chết luôn."
,Không ấy nay mai có cả xe hút hầm cầu điện của Vin luôn chứ chả đùa.
,Đến cái slip giờ cũng cạnh tranh với dân nữa thị chịu
,Còn Mảng tang lễ nữa em. Làm nốt đi em
,Ủa rồi định diệt lun đường sống của dân nghèo lun ak
,Xe xịn thuê rẻ như vios soluto
,"Trước bạc xanh mới lấy, giờ bạc cắc nhà ấy cũng lụm luôn"
,"mẹ nó k còn cái gì cho dân đen làm nữa, sắp mở Karaoke chưa anh Vượn ơi"
,"Phương Linh cưới tập 2 tao thuê cho 1 dàn fadil nhé
chứ vf8 cao quá cô dâu del leo lên xe đc"
,"mốt mở vinsad cho đám tang, vinosin, vintraxanh, vin bầu"
,"Mấy ae xích lô, ba gác, công nông cẩn thận đi, thứ gì gắn bánh xe vô mà chạy đc là Sếp liếm hết."
,"Cái này người ta gọi là gỡ ghẻ, thua keo này ta bài keo khác"
,Đùa chứ mỗi ngày không ra một content là bố con chú Vượng không ngủ được hay sao ấy
,Riêng nội bộ hệ sinh thái vin thôi cũng vượt doanh thu kì vọng.
,Bác Vượng nên làm thêm cả mảng Phát Cô Dâu thì đảm bảo mấy thằng Grab nó về đầu quân cho bác hết .
,Dam tang luon cho tien viec!
,Đẩy bộ lòi loz
,Top1 sever việt nam làm cái gì lớn hơn đi vĩ mô hơn đi....
,Cố lên Thịnh Đắc Lê
,Quá hay
,Nguyễn Tuấn Huy nhanh còn suất nè a
,Toàn mấy đứa ngu anti dốt bình luận rồu thêm mấy con ruồi bu vào a dua
,L
,Xe vin bán ít nguoi mua..nên giờ làm taxi và cho thuê la đúng
,Tăng sự hiện diện của thương hiệu.
,Tư vấn cho cty làm thêm dịch vu xe tang lễ nữa là đủ combo
,hay
,Làm luôn cả mảng xe hiếu hỉ luôn :))
,Ăn tạp vl. Cái mảng này cũng nhảy vào giành giật.
,Đọc bình luận thấy đa số ý kiến đang có ấn tượng xấu về Vin và khi có cảm tình không tốt thì xe vin sẽ càng khó bán
,đám cưới thành đám ma thì lòi loz
,Giờ họ đã được trải nghiệm xe vin phét rồi và các nước khác đã được trải nghiệm rồi giờ là lúc để vin phét sản xuất để làm đồ chơi và làm hàng taxi
,Nhỏ lin hin thế mà cũng làm nữa. Bon chen ít thôi để dân thường còn có cửa làm ăn với chứ
,Lại ăn cướp giống thằng bố mày
,Thêu được quảng cáo
,nghe mệt ghê
,Tập đoàn lớn nhưng toàn cạnh trạnh với dân đen trong nước
,Thiếu mỗi xe tang lễ
,"Bí quá tranh ăn tận vào cái ngách bé xíu này rồi, săp mở luôn cả CTY cho thuê loa đài, phông bạt đám cưới + ma chay hiếu hỷ cho máu, hốt luôn cả mảng nhà hàng tiệc tùng, cỗ bàn cho nó chọn gói, lấy tên VinHappy"
,Minh Huy nhiều nhân sĩ trí thức cao phết
,"Tiếp theo là dịch vụ cho thuê xe tự lái. Kinh doanh xung quanh mấy chiếc xe thôi, xe còn nhiều mà"
,"Vớt cả bèo vợt cả tép như vầy luôn à.
."
,Vượng chuyển bị có dịch vụ xe hút CỨT bể phốt nữa....
,Cạnh tranh tới từng chén cơm của cộng đồng Vin nô luôn rồi vin nô ơi!
,Chủ tịch mở bát đầu tiên đón dâu luôn mà
,Ôi! FIR à
,Tôi dự đón không đến 2 năm phá sản
,"Mai mốt VF làm thêm dịch vụ xe tang,xe rồng,đưa rước đám ma. . ."
,Cái này lâu rồi thấy khá ok
,"Giá 1,26 quá ok. Tôi cưới lại đc tôi cưới ngay...kkkk"
,Vài bữa nghiên cứu condom giành thị phần luôn :))
,m đừng giống ông già m là dc
,Đi trước dâu gần trễ giờ còn sắp hết pin vào sạc tí thì ối dồi ôi
,Kakaka những chiếc xe bay
,Chỗ nào cũng thấy mặt nhỉ
,VIP VIP VIP
,"Xe đẽo ai mua bây giờ chuyển sang chạy xe ôm, xe taxi, xe dịch vụ lễ cưỡi. Vậy mà giám thành lập tập đoàn Vinspeed đấu thầu đường sắt cao tốc bắc nam làm trong 5 năm. Vay tiền nhà nước hơn 46 tỷ USD với thời hạn 35 năm không tính lãi, khi đấy các lãnh … See more"
,Nhân tài! Mới mấy tuổi đầu!
,Đã lên đỉnh chóp bao ngầu doanh nhân!
,Thế giới chưa thấy có chân… See more
,Có làm xe tang không adm
,Phan Anh Nguyen cái gì ra tiền thì làm thôi
,Tanh bành chiến này
,Thôi thôi. Ngày vui của người ta thì ngại gì chênh lệch vài trăm nghìn hay vài triệu. Cứ xe xăng đã có từ hồi ông nội nó ở truồng tắm mưa mà đi đến nơi về đến chốn.
,Từ ngày có bác vượng phổ cập vin về tận nông thôn thì dân đen hết mua nổi nhà
,"Hồi trc làm xe xăng nhìn đẹp, giờ làm xe điện nhìn đần vl"
